task_id,sentence,tkn_start,tkn_end,chunk,entity,assertion_label
12,"Partnership's implementation process:Merging of Holcim Maroc and Lafarge CimentAssigning 50 percent to SNI of LafargeHolcim Maroc sharesContributing the new shares held by SNI and LafargeHolcim Maroc to Lafarge Maroc to retain the major part of the shares and controlThe partnership also resulted in the creation of a common development subsidiary called LH Maroc Afrique, that targets the Sub-Saharan French speaking Africa (Burkina Faso, Ivory Coast, Gabon, Mauritania and Mali...).",22,22,SNI,ORG,PAST
12,"Partnership's implementation process:Merging of Holcim Maroc and Lafarge CimentAssigning 50 percent to SNI of LafargeHolcim Maroc sharesContributing the new shares held by SNI and LafargeHolcim Maroc to Lafarge Maroc to retain the major part of the shares and controlThe partnership also resulted in the creation of a common development subsidiary called LH Maroc Afrique, that targets the Sub-Saharan French speaking Africa (Burkina Faso, Ivory Coast, Gabon, Mauritania and Mali...).",24,25,LafargeHolcim Maroc,ORG,PAST
12,"Partnership's implementation process:Merging of Holcim Maroc and Lafarge CimentAssigning 50 percent to SNI of LafargeHolcim Maroc sharesContributing the new shares held by SNI and LafargeHolcim Maroc to Lafarge Maroc to retain the major part of the shares and controlThe partnership also resulted in the creation of a common development subsidiary called LH Maroc Afrique, that targets the Sub-Saharan French speaking Africa (Burkina Faso, Ivory Coast, Gabon, Mauritania and Mali...).",27,28,Lafarge Maroc,ORG,PAST
12,"Partnership's implementation process:Merging of Holcim Maroc and Lafarge CimentAssigning 50 percent to SNI of LafargeHolcim Maroc sharesContributing the new shares held by SNI and LafargeHolcim Maroc to Lafarge Maroc to retain the major part of the shares and controlThe partnership also resulted in the creation of a common development subsidiary called LH Maroc Afrique, that targets the Sub-Saharan French speaking Africa (Burkina Faso, Ivory Coast, Gabon, Mauritania and Mali...).",51,53,LH Maroc Afrique,ORG,PAST
12,"Partnership's implementation process:Merging of Holcim Maroc and Lafarge CimentAssigning 50 percent to SNI of LafargeHolcim Maroc sharesContributing the new shares held by SNI and LafargeHolcim Maroc to Lafarge Maroc to retain the major part of the shares and controlThe partnership also resulted in the creation of a common development subsidiary called LH Maroc Afrique, that targets the Sub-Saharan French speaking Africa (Burkina Faso, Ivory Coast, Gabon, Mauritania and Mali...).",60,60,Africa,LOC,PAST
12,"Partnership's implementation process:Merging of Holcim Maroc and Lafarge CimentAssigning 50 percent to SNI of LafargeHolcim Maroc sharesContributing the new shares held by SNI and LafargeHolcim Maroc to Lafarge Maroc to retain the major part of the shares and controlThe partnership also resulted in the creation of a common development subsidiary called LH Maroc Afrique, that targets the Sub-Saharan French speaking Africa (Burkina Faso, Ivory Coast, Gabon, Mauritania and Mali...).",61,62,Burkina Faso,LOC,PAST
12,"Partnership's implementation process:Merging of Holcim Maroc and Lafarge CimentAssigning 50 percent to SNI of LafargeHolcim Maroc sharesContributing the new shares held by SNI and LafargeHolcim Maroc to Lafarge Maroc to retain the major part of the shares and controlThe partnership also resulted in the creation of a common development subsidiary called LH Maroc Afrique, that targets the Sub-Saharan French speaking Africa (Burkina Faso, Ivory Coast, Gabon, Mauritania and Mali...).",63,64,Ivory Coast,LOC,PAST
12,"Partnership's implementation process:Merging of Holcim Maroc and Lafarge CimentAssigning 50 percent to SNI of LafargeHolcim Maroc sharesContributing the new shares held by SNI and LafargeHolcim Maroc to Lafarge Maroc to retain the major part of the shares and controlThe partnership also resulted in the creation of a common development subsidiary called LH Maroc Afrique, that targets the Sub-Saharan French speaking Africa (Burkina Faso, Ivory Coast, Gabon, Mauritania and Mali...).",65,65,Gabon,LOC,PAST
12,"Partnership's implementation process:Merging of Holcim Maroc and Lafarge CimentAssigning 50 percent to SNI of LafargeHolcim Maroc sharesContributing the new shares held by SNI and LafargeHolcim Maroc to Lafarge Maroc to retain the major part of the shares and controlThe partnership also resulted in the creation of a common development subsidiary called LH Maroc Afrique, that targets the Sub-Saharan French speaking Africa (Burkina Faso, Ivory Coast, Gabon, Mauritania and Mali...).",66,66,Mauritania,LOC,PAST
12,"Partnership's implementation process:Merging of Holcim Maroc and Lafarge CimentAssigning 50 percent to SNI of LafargeHolcim Maroc sharesContributing the new shares held by SNI and LafargeHolcim Maroc to Lafarge Maroc to retain the major part of the shares and controlThe partnership also resulted in the creation of a common development subsidiary called LH Maroc Afrique, that targets the Sub-Saharan French speaking Africa (Burkina Faso, Ivory Coast, Gabon, Mauritania and Mali...).",68,68,Mali,LOC,PAST
12,= Subsidiaries =Attijariwafa BankSNI initially held 48% stake in Attijariwafa bank.,9,10,Attijariwafa bank,ORG,PAST
12,"In January 2015, The conglomerate hired the Goldman Sachs and Rothschild banks to advise them on finalizing the deal of selling 19% of Attijariwafa bank to reduce SNI's debt.NarevaNareva holding is fully owned by SNI and focuses on renewable and coal energy.CosumarIn 2013, SNI started collaborating with Cosumar only to resell the majority of its shares in 2014.",1,2,January 2015,DATE,PAST
12,"In January 2015, The conglomerate hired the Goldman Sachs and Rothschild banks to advise them on finalizing the deal of selling 19% of Attijariwafa bank to reduce SNI's debt.NarevaNareva holding is fully owned by SNI and focuses on renewable and coal energy.CosumarIn 2013, SNI started collaborating with Cosumar only to resell the majority of its shares in 2014.",7,8,Goldman Sachs,ORG,PAST
12,"In January 2015, The conglomerate hired the Goldman Sachs and Rothschild banks to advise them on finalizing the deal of selling 19% of Attijariwafa bank to reduce SNI's debt.NarevaNareva holding is fully owned by SNI and focuses on renewable and coal energy.CosumarIn 2013, SNI started collaborating with Cosumar only to resell the majority of its shares in 2014.",10,10,Rothschild,ORG,PAST
12,"In January 2015, The conglomerate hired the Goldman Sachs and Rothschild banks to advise them on finalizing the deal of selling 19% of Attijariwafa bank to reduce SNI's debt.NarevaNareva holding is fully owned by SNI and focuses on renewable and coal energy.CosumarIn 2013, SNI started collaborating with Cosumar only to resell the majority of its shares in 2014.",23,24,Attijariwafa bank,ORG,PAST
12,"In January 2015, The conglomerate hired the Goldman Sachs and Rothschild banks to advise them on finalizing the deal of selling 19% of Attijariwafa bank to reduce SNI's debt.NarevaNareva holding is fully owned by SNI and focuses on renewable and coal energy.CosumarIn 2013, SNI started collaborating with Cosumar only to resell the majority of its shares in 2014.",27,27,SNI's,ORG,PAST
12,"In January 2015, The conglomerate hired the Goldman Sachs and Rothschild banks to advise them on finalizing the deal of selling 19% of Attijariwafa bank to reduce SNI's debt.NarevaNareva holding is fully owned by SNI and focuses on renewable and coal energy.CosumarIn 2013, SNI started collaborating with Cosumar only to resell the majority of its shares in 2014.",34,34,SNI,ORG,PAST
12,"In January 2015, The conglomerate hired the Goldman Sachs and Rothschild banks to advise them on finalizing the deal of selling 19% of Attijariwafa bank to reduce SNI's debt.NarevaNareva holding is fully owned by SNI and focuses on renewable and coal energy.CosumarIn 2013, SNI started collaborating with Cosumar only to resell the majority of its shares in 2014.",42,42,2013,DATE,PAST
12,"In January 2015, The conglomerate hired the Goldman Sachs and Rothschild banks to advise them on finalizing the deal of selling 19% of Attijariwafa bank to reduce SNI's debt.NarevaNareva holding is fully owned by SNI and focuses on renewable and coal energy.CosumarIn 2013, SNI started collaborating with Cosumar only to resell the majority of its shares in 2014.",43,43,SNI,ORG,PAST
12,"In January 2015, The conglomerate hired the Goldman Sachs and Rothschild banks to advise them on finalizing the deal of selling 19% of Attijariwafa bank to reduce SNI's debt.NarevaNareva holding is fully owned by SNI and focuses on renewable and coal energy.CosumarIn 2013, SNI started collaborating with Cosumar only to resell the majority of its shares in 2014.",47,47,Cosumar,ORG,PAST
12,"In 2015, the firm completely sold the remaining shares to the stock market.Centrale Laitière and BimoSNI sold its share of 37.7% in Centrale Laitiére to the French firm Danone.",1,1,2015,DATE,PAST
12,"In 2015, the firm completely sold the remaining shares to the stock market.Centrale Laitière and BimoSNI sold its share of 37.7% in Centrale Laitiére to the French firm Danone.",15,15,BimoSNI,ORG,PAST
12,"In 2015, the firm completely sold the remaining shares to the stock market.Centrale Laitière and BimoSNI sold its share of 37.7% in Centrale Laitiére to the French firm Danone.",22,23,Centrale Laitiére,ORG,PAST
12,"It also sold its 50% share of Bimo to Kraft Foods.Lesieur CristalIn 2014, the group sold its remaining stakes of Lesieur in a public sale.Other SubsidiariesSociété Nationale d'Investissement (SNI) owns several other firms :Agma Lahlou-TaziLafarge MarocManagemMarjaneNarevaONAPAROPTORGSOMEDSONASIDSothermaWafa AssuranceWafa CashWafa CapitalWana Corporate (Inwi)Aviation unit called Africaplane Controversy The SNI and its former holding arm the ONA have been accused of monopolistic market practices and of corruption on several occasions.",7,7,Bimo,ORG,PAST
12,"It also sold its 50% share of Bimo to Kraft Foods.Lesieur CristalIn 2014, the group sold its remaining stakes of Lesieur in a public sale.Other SubsidiariesSociété Nationale d'Investissement (SNI) owns several other firms :Agma Lahlou-TaziLafarge MarocManagemMarjaneNarevaONAPAROPTORGSOMEDSONASIDSothermaWafa AssuranceWafa CashWafa CapitalWana Corporate (Inwi)Aviation unit called Africaplane Controversy The SNI and its former holding arm the ONA have been accused of monopolistic market practices and of corruption on several occasions.",9,9,Kraft,ORG,PAST
